Tracker;Operation;Occurrences
58;GET_INDEXED;950
58;SIZE;1945
58;REMOVE_OBJ;0
58;ENSURE_CAP;1044
58;ITERATOR;26
58;CSTR_STD;976
59;ADD_OBJ;192
59;SET_INDEXED;0
59;CLEAR;0
59;GROW;5
59;ADD_ALL;4
59;SIZE;138
59;TO_ARRAY;4
59;REMOVE_OBJ;0
59;CSTR_CAP;130
59;ENSURE_CAP;196
59;ITERATOR;77
60;ADD_OBJ;0
60;SET_INDEXED;0
60;SORT;73
60;CLEAR;0
60;GROW;0
60;ADD_ALL;292
60;SIZE;146
60;REMOVE_OBJ;0
60;CSTR_CAP;73
60;ENSURE_CAP;292
61;ADD_OBJ;0
61;SET_INDEXED;0
61;CLEAR;0
61;GROW;0
61;REMOVE_OBJ;0
61;ITERATOR;73
61;CSTR_STD;1
62;ADD_OBJ;511
62;SET_INDEXED;0
62;SORT;511
62;CLEAR;0
62;GROW;0
62;SIZE;501
62;REMOVE_OBJ;0
62;CSTR_CAP;511
62;ENSURE_CAP;511
62;ITERATOR;511
63;ADD_OBJ;5703
63;SET_INDEXED;0
63;CLEAR;0
63;GROW;0
63;GET_INDEXED;2477
63;SIZE;4001
63;REMOVE_OBJ;0
63;CSTR_CAP;2456
63;ENSURE_CAP;5703
63;ITERATOR;8654
64;ADD_OBJ;3028
64;SET_INDEXED;0
64;CLEAR;0
64;GROW;2928
64;SIZE;13267
64;REMOVE_OBJ;0
64;ENSURE_CAP;3028
64;EMPTY;1995
64;CSTR_STD;2924
64;REMOVE_INDEXED;3020
65;ADD_OBJ;36824
65;SET_INDEXED;0
65;CLEAR;0
65;GROW;0
65;SIZE;900
65;REMOVE_OBJ;0
65;CSTR_CAP;906
65;ENSURE_CAP;36824
65;ITERATOR;1812
66;ADD_OBJ;1176
66;SET_INDEXED;1176
66;CLEAR;0
66;GROW;13
66;GET_INDEXED;1936
66;SIZE;4783
66;REMOVE_OBJ;0
66;CSTR_CAP;906
66;ENSURE_CAP;1176
66;EMPTY;906
66;ITERATOR;146
67;ADD_OBJ;0
67;SET_INDEXED;0
67;CLEAR;0
67;GROW;0
67;SIZE;900
67;REMOVE_OBJ;0
67;ITERATOR;906
67;CSTR_STD;906
68;ADD_OBJ;2
68;SET_INDEXED;0
68;CLEAR;0
68;GROW;31
68;GET_INDEXED;9044
68;ADD_ALL;1655
68;SIZE;15983
68;CSTR_COLL;1655
68;REMOVE_OBJ;0
68;ENSURE_CAP;1657
68;REMOVE_INDEXED;324
69;ADD_OBJ;161316
69;INDEX_OF;405
69;SET_INDEXED;0
69;CLEAR;0
69;GROW;22598
69;GET_INDEXED;89030
69;SIZE;14763
69;CONTAINS;405
69;REMOVE_OBJ;0
69;ENSURE_CAP;161316
69;ITERATOR;4761
69;CSTR_STD;8835
70;ADD_OBJ;4702
70;SET_INDEXED;0
70;CLEAR;0
70;GROW;1932
70;SIZE;8754
70;REMOVE_OBJ;0
70;ENSURE_CAP;4702
70;ITERATOR;797
70;EMPTY;352
70;CSTR_STD;8835
71;ADD_OBJ;37783
71;INDEX_OF;596
71;SET_INDEXED;0
71;CLEAR;0
71;GROW;12849
71;SIZE;11883
71;CONTAINS;596
71;REMOVE_OBJ;0
71;ENSURE_CAP;37783
71;ITERATOR;7693
71;CSTR_STD;8835
72;ADD_OBJ;0
72;SET_INDEXED;0
72;CLEAR;0
72;GROW;0
72;SIZE;468
72;REMOVE_OBJ;0
72;CSTR_CAP;234
73;ADD_OBJ;2001
73;SET_INDEXED;0
73;CLEAR;0
73;GROW;2562
73;ADD_ALL;2001
73;GET_INDEXED;16202
73;SIZE;28760
73;REMOVE_OBJ;0
73;ENSURE_CAP;4002
73;ITERATOR;2001
73;CSTR_STD;2001
74;ADD_OBJ;14960
74;SET_INDEXED;0
74;CLEAR;0
74;GROW;0
74;GET_INDEXED;26059
74;SIZE;45548
74;REMOVE_OBJ;0
74;CSTR_CAP;6674
74;ENSURE_CAP;14960
74;ITERATOR;3943
75;ADD_OBJ;702
75;SET_INDEXED;79
75;CLEAR;38
75;GROW;591
75;GET_INDEXED;329
75;SIZE;994
75;REMOVE_OBJ;0
75;ENSURE_CAP;702
75;EMPTY;277
75;ITERATOR;38
75;CSTR_STD;539
75;REMOVE_INDEXED;79
76;ADD_OBJ;76
76;SET_INDEXED;0
76;CLEAR;0
76;GROW;0
76;GET_INDEXED;14
76;SIZE;78
76;REMOVE_OBJ;0
76;CSTR_CAP;39
76;ENSURE_CAP;76
76;EMPTY;78
76;ITERATOR;38
77;ADD_OBJ;54
77;SET_INDEXED;0
77;CLEAR;0
77;GROW;0
77;GET_INDEXED;24
77;SIZE;78
77;REMOVE_OBJ;0
77;CSTR_CAP;39
77;ENSURE_CAP;54
77;EMPTY;78
77;ITERATOR;15
78;ADD_OBJ;71
78;SET_INDEXED;0
78;CLEAR;0
78;GROW;27
78;REMOVE_OBJ;0
78;ENSURE_CAP;71
78;ITERATOR;91
78;CSTR_STD;24
79;ADD_OBJ;19
79;SET_INDEXED;0
79;CLEAR;0
79;GROW;15
79;REMOVE_OBJ;0
79;ENSURE_CAP;19
79;ITERATOR;131
79;CSTR_STD;24
80;ADD_OBJ;5
80;SET_INDEXED;0
80;CLEAR;0
80;GROW;5
80;REMOVE_OBJ;0
80;ENSURE_CAP;5
80;ITERATOR;428
80;CSTR_STD;24
81;ADD_OBJ;117
81;INDEX_OF;332
81;SET_INDEXED;0
81;CLEAR;0
81;GROW;0
81;SIZE;82
81;REMOVE_OBJ;0
81;CSTR_CAP;64
81;ENSURE_CAP;117
81;ITERATOR;30
82;ADD_OBJ;30
82;SET_INDEXED;0
82;CLEAR;0
82;GROW;10
82;SIZE;11
82;REMOVE_OBJ;0
82;ENSURE_CAP;30
82;EMPTY;11
82;ITERATOR;26
82;CSTR_STD;11
83;ADD_OBJ;1306
83;SET_INDEXED;0
83;CLEAR;0
83;GROW;0
83;REMOVE_OBJ;0
83;CSTR_CAP;24
83;ENSURE_CAP;1306
83;ITERATOR;856
84;ADD_OBJ;868
84;SET_INDEXED;0
84;CLEAR;0
84;GROW;37
84;GET_INDEXED;2223
84;SIZE;3874
84;REMOVE_OBJ;0
84;CSTR_CAP;387
84;ENSURE_CAP;868
84;ITERATOR;89
85;ADD_OBJ;591
85;SET_INDEXED;0
85;CLEAR;0
85;GROW;382
85;SIZE;646
85;REMOVE_OBJ;0
85;ENSURE_CAP;591
85;ITERATOR;261
85;CSTR_STD;325
86;ADD_OBJ;353
86;SET_INDEXED;0
86;CLEAR;0
86;GROW;330
86;SIZE;327
86;REMOVE_OBJ;0
86;ENSURE_CAP;353
86;CSTR_STD;328
87;ADD_OBJ;353
87;SET_INDEXED;0
87;CLEAR;0
87;GROW;343
87;SIZE;948
87;TO_ARRAY;304
87;REMOVE_OBJ;0
87;ENSURE_CAP;353
87;ITERATOR;470
87;EMPTY;29
87;CSTR_STD;341
88;ADD_OBJ;0
88;SET_INDEXED;0
88;CLEAR;0
88;GROW;2179
88;ADD_ALL;2412
88;SIZE;6122
88;TO_ARRAY;1991
88;REMOVE_OBJ;0
88;ENSURE_CAP;2412
88;ITERATOR;1998
88;CSTR_STD;2066
89;ADD_OBJ;10498
89;SET_INDEXED;189922
89;CLEAR;0
89;GROW;1293
89;GET_INDEXED;2307991
89;SIZE;653785
89;REMOVE_OBJ;0
89;CSTR_CAP;1617
89;ENSURE_CAP;10498
89;EMPTY;462407
89;ITERATOR;777
90;ADD_OBJ;63707
90;SET_INDEXED;0
90;CLEAR;42440
90;GROW;28285
90;GET_INDEXED;517
90;SIZE;1436
90;REMOVE_OBJ;0
90;CSTR_CAP;417
90;ENSURE_CAP;63707
91;ADD_OBJ;11471
91;INDEX_OF;86
91;SET_INDEXED;0
91;CLEAR;0
91;GROW;1690
91;SIZE;4684
91;CONTAINS;86
91;REMOVE_OBJ;0
91;CSTR_CAP;4688
91;ENSURE_CAP;11471
92;ADD_OBJ;5180
92;SET_INDEXED;0
92;CLEAR;0
92;GROW;2644
92;SIZE;2170
92;REMOVE_OBJ;0
92;ENSURE_CAP;5180
92;CSTR_STD;2181
93;ADD_OBJ;8
93;SET_INDEXED;0
93;CLEAR;0
93;GROW;8
93;GET_INDEXED;16
93;SIZE;16
93;REMOVE_OBJ;0
93;ENSURE_CAP;8
93;CSTR_STD;8
94;ADD_OBJ;4
94;SET_INDEXED;0
94;CLEAR;0
94;GROW;4
94;SIZE;4
94;REMOVE_OBJ;0
94;ENSURE_CAP;4
94;CSTR_STD;4
95;ADD_OBJ;47
95;SET_INDEXED;0
95;CLEAR;0
95;GROW;20
95;GET_INDEXED;47
95;SIZE;87
95;REMOVE_OBJ;0
95;ENSURE_CAP;47
95;CSTR_STD;10
96;ADD_OBJ;1841
96;SET_INDEXED;0
96;CLEAR;0
96;GROW;582
96;SIZE;294
96;REMOVE_OBJ;0
96;ENSURE_CAP;1841
96;ITERATOR;294
96;CSTR_STD;294
97;ADD_OBJ;16
97;SET_INDEXED;76
97;CLEAR;0
97;GROW;16
97;GET_INDEXED;98
97;SIZE;536
97;TO_ARRAY;8
97;CSTR_COLL;72
97;REMOVE_OBJ;0
97;ENSURE_CAP;16
97;ITERATOR;552
98;ADD_OBJ;388
98;INDEX_OF;851
98;SET_INDEXED;0
98;CLEAR;0
98;GROW;211
98;GET_INDEXED;3508
98;SIZE;11919
98;REMOVE_OBJ;0
98;ENSURE_CAP;388
98;ITERATOR;937
98;CSTR_STD;163
99;ADD_OBJ;388
99;SET_INDEXED;40
99;CLEAR;0
99;GROW;211
99;GET_INDEXED;45
99;SIZE;160
99;REMOVE_OBJ;0
99;ENSURE_CAP;388
99;CSTR_STD;163
100;ADD_OBJ;423
100;SET_INDEXED;0
100;CLEAR;0
100;GROW;245
100;GET_INDEXED;1363
100;SIZE;982
100;REMOVE_OBJ;0
100;ENSURE_CAP;423
100;EMPTY;162
100;CSTR_STD;162
101;ADD_OBJ;423
101;SET_INDEXED;0
101;CLEAR;0
101;GROW;245
101;GET_INDEXED;2239
101;SIZE;2813
101;REMOVE_OBJ;0
101;ENSURE_CAP;423
101;CSTR_STD;162
102;ADD_OBJ;289
102;SET_INDEXED;0
102;CLEAR;0
102;GROW;166
102;SIZE;123
102;REMOVE_OBJ;0
102;ENSURE_CAP;289
102;CSTR_STD;123
103;ADD_OBJ;4
103;SET_INDEXED;0
103;CLEAR;0
103;GROW;4
103;GET_INDEXED;4
103;SIZE;4
103;REMOVE_OBJ;0
103;ENSURE_CAP;4
103;ITERATOR;4
103;CSTR_STD;4
104;ADD_OBJ;766
104;SET_INDEXED;583
104;CLEAR;89
104;GROW;708
104;GET_INDEXED;1308
104;SIZE;2616
104;REMOVE_OBJ;0
104;ENSURE_CAP;766
104;EMPTY;1935
104;ITERATOR;89
104;CSTR_STD;663
104;REMOVE_INDEXED;583
105;ADD_OBJ;98
105;SET_INDEXED;0
105;CLEAR;88
105;GROW;89
105;SIZE;176
105;REMOVE_OBJ;0
105;ENSURE_CAP;98
105;CSTR_STD;88
106;ADD_OBJ;98
106;SET_INDEXED;0
106;CLEAR;88
106;GROW;89
106;SIZE;88
106;REMOVE_OBJ;0
106;ENSURE_CAP;98
106;CSTR_STD;88
107;ADD_OBJ;15
107;SET_INDEXED;0
107;CLEAR;0
107;GROW;6
107;SIZE;9
107;REMOVE_OBJ;0
107;ENSURE_CAP;15
107;EMPTY;3
107;CSTR_STD;3
108;ADD_OBJ;56
108;SET_INDEXED;0
108;CLEAR;0
108;GROW;48
108;GET_INDEXED;43
108;SIZE;43
108;REMOVE_OBJ;0
108;ENSURE_CAP;56
108;ITERATOR;43
108;CSTR_STD;43
109;ADD_OBJ;18
109;SET_INDEXED;0
109;CLEAR;0
109;GROW;4
109;SIZE;14
109;REMOVE_OBJ;0
109;CSTR_CAP;10
109;ENSURE_CAP;18
109;EMPTY;7
109;ITERATOR;7
110;ADD_OBJ;150
110;SET_INDEXED;150
110;CLEAR;0
110;GROW;16
110;SIZE;190
110;REMOVE_OBJ;0
110;CSTR_CAP;10
110;ENSURE_CAP;150
110;ITERATOR;7
110;SUBLIST;18
111;ADD_OBJ;18
111;SET_INDEXED;0
111;CLEAR;0
111;GROW;14
111;SIZE;5
111;REMOVE_OBJ;0
111;ENSURE_CAP;18
111;ITERATOR;7
111;CSTR_STD;10
112;ADD_OBJ;0
112;SET_INDEXED;0
112;CLEAR;0
112;GROW;0
112;SIZE;16
112;REMOVE_OBJ;0
112;CSTR_CAP;10
112;ITERATOR;7
113;ADD_OBJ;18
113;SET_INDEXED;0
113;CLEAR;0
113;GROW;4
113;SIZE;20
113;TO_ARRAY;7
113;REMOVE_OBJ;0
113;CSTR_CAP;10
113;ENSURE_CAP;18
113;ITERATOR;7
114;ADD_OBJ;15
114;SET_INDEXED;0
114;CLEAR;0
114;GROW;11
114;GET_INDEXED;30
114;SIZE;4
114;CSTR_COLL;7
114;REMOVE_OBJ;0
114;ENSURE_CAP;15
115;ADD_OBJ;0
115;SET_INDEXED;0
115;CLEAR;0
115;GROW;7
115;ADD_ALL;7
115;GET_INDEXED;21
115;SIZE;4
115;REMOVE_OBJ;0
115;ENSURE_CAP;7
115;CSTR_STD;7
116;ADD_OBJ;6
116;SET_INDEXED;0
116;CLEAR;0
116;GROW;4
116;SIZE;2
116;REMOVE_OBJ;0
116;ENSURE_CAP;6
116;ITERATOR;2
116;CSTR_STD;2
117;ADD_OBJ;0
117;SET_INDEXED;0
117;CLEAR;0
117;GROW;0
117;SIZE;1
117;REMOVE_OBJ;0
117;EMPTY;1
117;CSTR_STD;1
118;ADD_OBJ;0
118;SET_INDEXED;0
118;CLEAR;0
118;GROW;0
118;REMOVE_OBJ;0
118;CSTR_STD;1
119;ADD_OBJ;0
119;SET_INDEXED;0
119;SORT;1
119;CLEAR;0
119;GROW;0
119;SIZE;2
119;CSTR_COLL;1
119;REMOVE_OBJ;0
119;ITERATOR;1
